participant_ID,full_clip_name,clip_label,genre_code,familiarity_M17,stimulus_group,age_group,country_code,thought_or_not_response.keys,have_thought_input.text,rating_Q1_music_related.response,rating_Q2_spontaneous.response,rating_Q3_reality.response,no_thought_input.text,general_rating_Q1_familiarity.response,general_rating_Q2_enjoy.response,banana_attnCheck.text,demographics.headphones,demographics.age,demographics.livingCountry,demographics.birthCountry,demographics.nativeLanguage,demographics.otherLanguage,demographics.otherLanguageText,demographics.gender,demographics.hearingImpariments,demographics.hearingImpairmentsText,demographics.education,demographics.musicianIdentification,demographics.feedback
164,Fun_L_01_new-clip_Funk_LOW_Make_Some_Noise.mp3,Fun_L_01,Fun,L,1,18to30,UK,y,At first I thought of charlie angel movie but as the music played it took me to a rock concert. ,5,5,5,NA,1,5,banana,TRUE,30,United Kingdom,Thailand,Thai,TRUE,Thai and English,Female,FALSE,NA,3,2,I really enjoyed it 
164,Jaz_L_01_new-clip_Jazz_LOW_London_in_July.mp3,Jaz_L_01,Jaz,L,1,18to30,UK,y,It would make a nice background music for games like farmville  ,5,5,4,NA,1,4,banana,TRUE,30,United Kingdom,Thailand,Thai,TRUE,Thai and English,Female,FALSE,NA,3,2,I really enjoyed it 
164,Met_L_01_new-clip_Metal_LOW_Endzeit.mp3,Met_L_01,Met,L,1,18to30,UK,y,Rock concert or vampire movie,5,5,3,NA,1,4,banana,TRUE,30,United Kingdom,Thailand,Thai,TRUE,Thai and English,Female,FALSE,NA,3,2,I really enjoyed it 
164,Pop_L_01_new-clip_Pop_MED_Thank_You.mp3,Pop_L_01,Pop,L,1,18to30,UK,y,This sounds like a background music for aeroplane entertainment (whilst you're browsing their shopping on air) ,5,5,4,NA,1,4,banana,TRUE,30,United Kingdom,Thailand,Thai,TRUE,Thai and English,Female,FALSE,NA,3,2,I really enjoyed it 
165,60s_H_03_new-clip_60s_HIGH_Crimson_and_Clover_-Single_Version-.mp3,60s_H_03,60s,H,3,18to30,UK,y,Whilst listening to this music I imagined myself in a band during the 1960's crusing along the highway with my bandmates.,4,5,4,NA,3,4,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,80s_H_03_new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,80s_H_03,80s,H,3,18to30,UK,y,"During this music, I imagined myself as an early 1990's rockstar preparing to sing a dramatic love ballad after my heart has just been broken.",4,4,3,NA,2,5,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,Amb_H_03_new-clip_Ambient_MED_Study_Music_-Concentrate-.mp3,Amb_H_03,Amb,H,3,18to30,UK,y,During this piece of music I imagined myself sitting on the edge of a cliff near a lake watching the fish blow air upon the surface. It was very relaxing.,4,3,3,NA,1,4,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,"Cla_H_03_new-clip_Classical_HIGH_Cello_Suite_No._1_in_G_Major,_BWV_1007-_I._Prélude.mp3",Cla_H_03,Cla,H,3,18to30,UK,y,Whilst listening to this music I imagined that I am the famous Football manager called Jose Moruhino preparing my team for battle moments before the champions league final in Budapest.,4,2,3,NA,5,3,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,Ele_H_03_new-clip_Electronic_HIGH_One_More_Time.mp3,Ele_H_03,Ele,H,3,18to30,UK,y,Whilst listening to this music I imagined that I am an american high school student at an epic 2009 house party.,3,4,4,NA,5,5,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,Fil_L_03_new-clip_Film_MED_The_world_is_amazed_-_Main_Title_Theme.mp3,Fil_L_03,Fil,L,3,18to30,UK,y,"I felt patriotic during the time this music was playing, it felt similar to a grand fantasy movie that you would watch as a child.",3,4,4,NA,2,3,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,Fun_L_03_new-clip_Funk_HIGH_Them_Changes.mp3,Fun_L_03,Fun,L,3,18to30,UK,y,Whilst listening to this music I imagined myself as a 1990s gangster cruising down the highway after leaving west compton ready to meet my brothers for a chilled night. It's a hot August evening.,3,4,2,NA,4,4,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,Met_L_03_new-clip_Metal_LOW_Viaje_Por_Existir.mp3,Met_L_03,Met,L,3,18to30,UK,y,Whilst listening to this music I imagined that I was walking through LA in the near dystopian future.,4,4,2,NA,1,4,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,Pop_L_03_new-clip_Pop_MED_You_Belong_to_Me.mp3,Pop_L_03,Pop,L,3,18to30,UK,y,Whilst listening to this music I imagined a pro boxer training in his final session leading upto a huge box office fight. Both men are feeling the pressure.,3,4,5,NA,2,3,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
165,Jaz_L_03_new-clip_Jazz_LOW_Ainda_Mais_Amor.mp3,Jaz_L_03,Jaz,L,3,18to30,UK,n,NA,NA,NA,NA,Although I enjoyed listening to the piece of music I didn't imagine myself in an exact scenario or have any day dreaming thoughts.,1,2,Banana,TRUE,25,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,FALSE,NA,5,3,I thought this study was great and challenged me to think about the music I was listening to.
166,60s_H_04_new-clip_60s_HIGH_Im_A_Man_-_Remastered_2010.mp3,60s_H_04,60s,H,4,18to30,UK,y,"TV adverts when they want to come across as a bit edgy. Reminds me most of car ads, them driving across big stretches of grass or a desert.",5,4,4,NA,1,2,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,80s_H_04_new-clip_80s_HIGH_Sometimes.mp3,80s_H_04,80s,H,4,18to30,UK,y,"Casinos, kind of makes me feel like I'm robbing somewhere, probably a casino.",4,4,5,NA,1,2,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,Amb_H_04_new-clip_Ambient_MED_Holding_On.mp3,Amb_H_04,Amb,H,4,18to30,UK,y,"Exploring a new world, big fields of grass but buildings in ruin, Sonic games.",5,4,3,NA,1,3,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,Cla_H_04_new-clip_Classical_HIGH_Spring_-La_Primavera-_Op.8_No.1_E_Major-_Allegro.mp3,Cla_H_04,Cla,H,4,18to30,UK,y,"Reminds me of piano recitals, ballerinas and when everything goes wrong in a show.",4,4,3,NA,3,3,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,Ele_H_04_new-clip_Electronic_HIGH_Outside_-feat._Ellie_Goulding-.mp3,Ele_H_04,Ele,H,4,18to30,UK,y,Reminds me of YouTube and TV shows in the early 2010s also school discos.,4,3,1,NA,4,5,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,Jaz_L_04_new-clip_Jazz_LOW_Sembellogy.mp3,Jaz_L_04,Jaz,L,4,18to30,UK,y,"The start really reminded me of Mario, like they super Mario brothers games, specifically the Wii version. It feels kind of sneaky, like I'm robbing the casino again.",5,4,3,NA,1,4,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,Met_L_04_new-clip_Metal_MED_Thunderhorse.mp3,Met_L_04,Met,L,4,18to30,UK,y,"Sonic games, fight scenes and boss battles, lifting weights.",5,4,2,NA,1,5,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,Pop_L_04_new-clip_Pop_HIGH_Break_the_Rules.mp3,Pop_L_04,Pop,L,4,18to30,UK,y,"Old Roblox tycoon games, school discos and old YouTube videos.",4,4,1,NA,5,5,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,Fil_L_04_new-clip_Film_LOW_Where_Is_My_Dad.mp3,Fil_L_04,Fil,L,4,18to30,UK,n,NA,NA,NA,NA,Make me vaguely uncomfortable and I have nothing to relate it to.,1,2,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
166,Fun_L_04_new-clip_Funk_MED_Mighty_and_High.mp3,Fun_L_04,Fun,L,4,18to30,UK,n,NA,NA,NA,NA,I didn't like the music.,1,1,banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,2,Nope all good :)
167,60s_H_06_new-clip_60s_MED_Cinnamon_Girl.mp3,60s_H_06,60s,H,6,18to30,UK,y,"reminds me of the music my grandad produced, the intro. the second half made me think of country western",4,5,1,NA,1,4,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,Amb_H_06_new-clip_Ambient_HIGH_Sweden.mp3,Amb_H_06,Amb,H,6,18to30,UK,y,"soothing, anime, violet evergarden",4,3,1,NA,2,5,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,"Cla_H_06_new-clip_Classical_HIGH_Nocturne_No._2_in_E-Flat_Major,_Op._9_No._2.mp3",Cla_H_06,Cla,H,6,18to30,UK,y,debussy claire de lune,5,4,1,NA,5,4,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,Ele_H_06_new-clip_Electronic_HIGH_The_Other_Side_Of_Paradise.mp3,Ele_H_06,Ele,H,6,18to30,UK,y,"villian/hero made hard decsio, walking away as it all blows up behind him.",5,5,4,NA,3,3,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,Fil_L_06_new-clip_Film_MED_Hoffa_Trailer.mp3,Fil_L_06,Fil,L,6,18to30,UK,y,"TV gameshow, countdown, jumpscare at the end",5,3,2,NA,3,1,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,Fun_L_06_new-clip_Funk_MED_Charisma.mp3,Fun_L_06,Fun,L,6,18to30,UK,y,"LA night life, old school RnB, 80s, 90s",5,4,3,NA,1,4,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,Jaz_L_06_new-clip_Jazz_LOW_Tempest.mp3,Jaz_L_06,Jaz,L,6,18to30,UK,y,"a little jazzy, aliens",4,5,4,NA,1,4,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,Pop_L_06_new-clip_Pop_MED_I_Turn_To_You.mp3,Pop_L_06,Pop,L,6,18to30,UK,y,"It's not my kind of music, very loud, reminds me of a moviesoundtrack, during a tense moment",5,5,3,NA,1,1,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,80s_H_06_new-clip_80s_HIGH_Sweet_Dreams_-Are_Made_of_This-.mp3,80s_H_06,80s,H,6,18to30,UK,n,NA,NA,NA,NA,I didn't like the music,1,1,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
167,Met_L_06_new-clip_Metal_MED_Check_My_Brain.mp3,Met_L_06,Met,L,6,18to30,UK,n,NA,NA,NA,NA,"Music made me feel numb, don't like it",1,1,Banana,TRUE,22,United Kingdom,United Kingdom,Twi,TRUE,english,Female,FALSE,NA,5,1,thank you for having me :)
168,60s_H_04_new-clip_60s_HIGH_Im_A_Man_-_Remastered_2010.mp3,60s_H_04,60s,H,4,18to30,UK,y,"I imagined walking through London on a busy street, the hussle and bussle of life around me. ",5,5,2,NA,1,3,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,80s_H_04_new-clip_80s_HIGH_Sometimes.mp3,80s_H_04,80s,H,4,18to30,UK,y,"I imagined the 80s, and the soundtrack to an 80s film - giving Tom Hanks romcom movies. Also had an image of kylie minogue conjured up.",5,5,5,NA,1,3,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,Amb_H_04_new-clip_Ambient_MED_Holding_On.mp3,Amb_H_04,Amb,H,4,18to30,UK,y,I imagined an astronaut in space looking down at earth from above.,5,5,5,NA,1,4,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,Cla_H_04_new-clip_Classical_HIGH_Spring_-La_Primavera-_Op.8_No.1_E_Major-_Allegro.mp3,Cla_H_04,Cla,H,4,18to30,UK,y,"I imagined a national trust garden, on a sunny day with lots of flowers, manicured grass, and a beautiful historic house. ",5,5,2,NA,5,4,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,Ele_H_04_new-clip_Electronic_HIGH_Outside_-feat._Ellie_Goulding-.mp3,Ele_H_04,Ele,H,4,18to30,UK,y,I think this is a calvin harris song. I was imagining a festival scene but not one where I like the music that much. Or where I'm in a dodgy club.,5,4,2,NA,5,2,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,Fil_L_04_new-clip_Film_LOW_Where_Is_My_Dad.mp3,Fil_L_04,Fil,L,4,18to30,UK,y,"It sounded like a cover of a pop song but I couldnt work out what it was. I imagined it would be for a movie soundtrack, and I saw images of adventure in a rainforest. Hiking into the unknown.",5,5,5,NA,1,3,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,Fun_L_04_new-clip_Funk_MED_Mighty_and_High.mp3,Fun_L_04,Fun,L,4,18to30,UK,y,"I imagined a scene from the film 'the beach', a scene of travelling through a tropical island, with a montage of scenes ranging from fist pumping pals going through a crowd and riding on a boat.  ",5,5,3,NA,1,3,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,Jaz_L_04_new-clip_Jazz_LOW_Sembellogy.mp3,Jaz_L_04,Jaz,L,4,18to30,UK,y,I first imagined detective gadget scenes which quickly turned to an image of a dark jazz club with lots of dancing. Something in the 20th century.,5,5,4,NA,1,3,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,Met_L_04_new-clip_Metal_MED_Thunderhorse.mp3,Met_L_04,Met,L,4,18to30,UK,y,a heavy metal concert. Lots of mosh pits. ,5,5,4,NA,1,1,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
168,Pop_L_04_new-clip_Pop_HIGH_Break_the_Rules.mp3,Pop_L_04,Pop,L,4,18to30,UK,y,This sounds like early charli xcx. Reminds me of being a teenager getting a london bus to meet friends on the common. Images of denim shorts and and ratty hair come to mind.,5,5,2,NA,4,3,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,4,Found it interesting and enjoyable - would be interested to see what other participants wrote!
169,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,60s_L_07,60s,L,7,18to30,UK,y,"A roadtrip, driving across the US in an open top car. Smiling faces, sunny weather, passing motels, diners and small towns.",4,4,4,NA,3,4,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,80s_L_07,80s,L,7,18to30,UK,y,"A lonely cityscape, looking sad and depressed with few people around, perhaps at night.",4,2,2,NA,1,3,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Amb_L_07,Amb,L,7,18to30,UK,y,"Foreboding at first, making me think of dark tunnells. But then it became more positive, reminding me of the opening titles to a film",5,4,3,NA,1,4,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,Ele_L_07,Ele,L,7,18to30,UK,y,"Rain falling, first in a rainforest (when I heard the animal noises) and then in a city as vocals came in.",4,4,2,NA,1,4,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,Fil_H_07_new-clip_Film_HIGH_Star_Wars_-Main_Theme-.mp3,Fil_H_07,Fil,H,7,18to30,UK,y,"A western film, vast open land, men riding horses.",5,5,4,NA,4,4,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,Fun_H_07,Fun,H,7,18to30,UK,y,"1980s scenes, including things like school discos, parties, film sets and people with mullets",5,4,4,NA,5,3,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,Jaz_H_07_new-clip_Jazz_HIGH_Feeling_Good.mp3,Jaz_H_07,Jaz,H,7,18to30,UK,y,"Wealth and glamour, Monaco, casinos, grande hotels and ballrooms, smartly dressed people",5,4,3,NA,5,3,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,Met_H_07_new-clip_Metal_HIGH_What_Ive_Done.mp3,Met_H_07,Met,H,7,18to30,UK,y,"Initially a hospital drama, then a dramatic pursuit as the music became quicker.",3,2,4,NA,1,2,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,Pop_H_07_new-clip_Pop_HIGH_Slow_Dancing.mp3,Pop_H_07,Pop,H,7,18to30,UK,y,"Hotel lobby, restaurant, airport and travelling. Also reminded me of video game background music too.",4,4,2,NA,1,3,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
169,"Cla_L_07_new-clip_Classical_LOW_Sonata_No._2_for_Violin,_Piano_and_Drums.mp3",Cla_L_07,Cla,L,7,18to30,UK,n,NA,NA,NA,NA,"I don't know, nothing came to mind spontaneously and the clip didn't last long enough for me to think of anything.",1,3,banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,It was unusual - more enjoyable than many Prolific studies!
170,Fil_H_07_new-clip_Film_HIGH_Star_Wars_-Main_Theme-.mp3,Fil_H_07,Fil,H,7,18to30,UK,y,"it reminds me of either ET or StarWars, can't remember which one as never really watched the movies properly, but my imagination was don ET riding bike in sky like a soaring bird",5,2,1,NA,3,2,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
170,Met_H_07_new-clip_Metal_HIGH_What_Ive_Done.mp3,Met_H_07,Met,H,7,18to30,UK,y,"Good song, and it reminds me of the music video as I have seen that a few times",5,4,1,NA,5,5,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
170,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,60s_L_07,60s,L,7,18to30,UK,n,NA,NA,NA,NA,"dont believe I have ever heard this song either, therefore no memories",1,1,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
170,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,80s_L_07,80s,L,7,18to30,UK,n,NA,NA,NA,NA,"never heard of this song, was quite boring and depressing to listen to, was happy when it ended",1,1,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
170,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Amb_L_07,Amb,L,7,18to30,UK,n,NA,NA,NA,NA,"I don't recognise this song or music at all, therefore no memories can come of it",1,1,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
170,"Cla_L_07_new-clip_Classical_LOW_Sonata_No._2_for_Violin,_Piano_and_Drums.mp3",Cla_L_07,Cla,L,7,18to30,UK,n,NA,NA,NA,NA,"never heard of and didn't enjoy, no memories to share again I'm afraid",1,1,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
170,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,Ele_L_07,Ele,L,7,18to30,UK,n,NA,NA,NA,NA,"nothing really came to mind, not sure if I have heard before",2,2,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
170,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,Fun_H_07,Fun,H,7,18to30,UK,n,NA,NA,NA,NA,"I have heard of the song but it does not remind me of anything, I can't link it to any past memories",2,2,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
170,Jaz_H_07_new-clip_Jazz_HIGH_Feeling_Good.mp3,Jaz_H_07,Jaz,H,7,18to30,UK,n,NA,NA,NA,NA,"Not really anthing to imagine, the music doesnt bring up any memoriesI have heard it before from films, but can't think of any particular",3,2,banana,TRUE,27,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,NA
